order_id,customer_id,order_date,order_amount,order_status,product_category
O015063,C02459,2024-05-11,71.45,delivered,Home
O015064,C02460,2024-12-13,40.54,completed,Sports
O015065,C02460,2024-10-29,91.64,returned,Clothing
O015066,C02460,2024-12-06,59.04,completed,Sports
O015067,C02461,2023-12-23,88.8,delivered,Electronics
O015068,C02461,2023-11-12,34.05,returned,Beauty
O015069,C02462,2024-09-12,105.34,delivered,Clothing
O015070,C02462,2024-08-23,149.8,delivered,Clothing
O015071,C02462,2024-07-09,59.46,completed,Electronics
O015072,C02462,2024-05-23,117.37,delivered,Home
O015073,C02462,2024-04-27,55.86,returned,Home
O015074,C02462,2024-05-19,94.02,completed,Clothing
O015075,C02463,2024-12-05,270.37,delivered,Clothing
O015076,C02463,2024-11-03,266.09,delivered,Electronics
O015077,C02463,2024-11-09,149.33,completed,Electronics
O015078,C02463,2024-08-26,281.0,completed,Beauty
O015079,C02463,2024-08-26,203.51,completed,Home
O015080,C02463,2024-07-05,205.88,delivered,Sports
O015081,C02464,2024-11-19,168.32,returned,Books
O015082,C02464,2024-10-08,87.6,completed,Clothing
O015083,C02464,2024-09-15,168.48,completed,Clothing
O015084,C02464,2024-10-09,94.95,delivered,Electronics
O015085,C02464,2024-07-03,147.32,completed,Books
O015086,C02464,2024-10-02,51.88,completed,Sports
O015087,C02464,2024-09-04,123.61,completed,Electronics
O015088,C02464,2024-06-15,131.31,completed,Home
O015089,C02465,2024-12-14,75.91,delivered,Sports
O015090,C02465,2024-11-27,103.97,completed,Books
O015091,C02466,2024-12-03,40.54,completed,Electronics
O015092,C02467,2024-11-23,134.61,completed,Beauty
O015093,C02467,2024-12-01,42.37,delivered,Sports
O015094,C02467,2024-09-26,146.34,completed,Sports
O015095,C02468,2024-11-01,151.3,completed,Home
O015096,C02468,2024-09-18,166.75,completed,Beauty
O015097,C02468,2024-09-08,158.27,delivered,Books
O015098,C02468,2024-08-04,82.25,completed,Books
O015099,C02468,2024-08-12,129.78,returned,Electronics
O015100,C02469,2024-12-16,84.2,completed,Sports
O015101,C02470,2024-03-17,36.3,completed,Books
O015102,C02470,2024-03-21,98.87,returned,Books
O015103,C02470,2024-01-23,63.28,returned,Beauty
O015104,C02471,2024-12-13,60.17,returned,Clothing
O015105,C02471,2024-10-20,103.96,returned,Home
O015106,C02471,2024-10-15,102.29,completed,Sports
O015107,C02472,2024-11-11,53.48,completed,Electronics
O015108,C02472,2024-11-20,33.39,completed,Sports
O015109,C02472,2024-11-02,47.09,returned,Books
O015110,C02472,2024-10-27,21.61,completed,Clothing
O015111,C02472,2024-09-02,50.74,completed,Sports
O015112,C02472,2024-09-05,15.72,completed,Clothing
O015113,C02472,2024-08-13,23.29,completed,Books
O015114,C02472,2024-09-01,28.64,delivered,Books
O015115,C02472,2024-04-27,42.29,completed,Beauty
O015116,C02473,2024-11-25,147.36,returned,Clothing
O015117,C02473,2024-11-02,119.94,completed,Electronics
O015118,C02473,2024-11-18,101.43,completed,Electronics
O015119,C02473,2024-11-02,176.61,returned,Sports
O015120,C02473,2024-08-01,125.03,completed,Sports
O015121,C02474,2024-10-14,69.23,returned,Beauty
O015122,C02474,2024-10-03,137.28,completed,Electronics
O015123,C02474,2024-08-14,76.69,completed,Books
O015124,C02474,2024-08-15,105.0,delivered,Electronics
O015125,C02474,2024-08-19,78.99,completed,Beauty
O015126,C02475,2024-11-25,79.56,returned,Electronics
O015127,C02475,2024-11-03,63.75,completed,Electronics
O015128,C02475,2024-11-29,91.77,completed,Sports
O015129,C02476,2024-11-29,132.15,completed,Clothing
O015130,C02476,2024-11-03,78.21,completed,Sports
O015131,C02476,2024-10-08,48.83,delivered,Sports
O015132,C02477,2024-12-03,38.96,delivered,Books
O015133,C02477,2024-11-01,26.52,completed,Electronics
O015134,C02477,2024-10-07,39.91,completed,Home
O015135,C02477,2024-10-24,30.04,delivered,Electronics
O015136,C02477,2024-08-23,54.91,completed,Home
O015137,C02477,2024-08-30,36.69,delivered,Clothing
O015138,C02477,2024-10-17,58.73,completed,Sports
O015139,C02477,2024-08-06,12.47,completed,Sports
O015140,C02477,2024-09-17,11.67,completed,Beauty
O015141,C02477,2024-04-27,26.29,delivered,Sports
O015142,C02477,2024-08-22,40.14,returned,Clothing
O015143,C02477,2024-07-18,56.72,completed,Electronics
O015144,C02477,2024-02-04,33.53,completed,Beauty
O015145,C02478,2024-06-07,52.24,returned,Clothing
O015146,C02478,2024-04-22,56.26,completed,Electronics
O015147,C02478,2024-04-14,123.31,delivered,Sports
O015148,C02478,2024-05-14,135.21,completed,Home
O015149,C02478,2024-05-05,117.07,completed,Beauty
O015150,C02478,2024-01-04,64.33,delivered,Electronics
O015151,C02478,2023-12-26,131.1,completed,Electronics
O015152,C02478,2024-04-03,154.59,completed,Sports
O015153,C02478,2024-02-16,157.85,completed,Sports
O015154,C02479,2024-12-03,239.35,completed,Sports
O015155,C02479,2024-11-12,157.85,completed,Books
O015156,C02479,2024-09-12,123.05,completed,Electronics
O015157,C02479,2024-09-03,160.15,returned,Beauty
O015158,C02479,2024-09-11,241.24,completed,Home
O015159,C02479,2024-08-19,136.27,completed,Sports
O015160,C02479,2024-09-13,254.47,completed,Sports
O015161,C02479,2024-05-13,193.07,completed,Electronics
O015162,C02479,2024-05-23,218.1,returned,Books
O015163,C02479,2024-04-21,272.1,returned,Books
O015164,C02479,2024-03-13,132.43,completed,Electronics
O015165,C02479,2024-03-21,182.16,returned,Clothing
O015166,C02480,2024-11-25,99.89,completed,Beauty
O015167,C02481,2024-11-29,134.91,returned,Clothing
O015168,C02481,2024-11-03,153.79,delivered,Sports
O015169,C02481,2024-10-30,98.67,returned,Books
O015170,C02481,2024-08-16,223.06,completed,Books
O015171,C02481,2024-08-29,181.94,completed,Home
O015172,C02481,2024-09-20,200.01,completed,Sports
O015173,C02481,2024-07-28,148.43,completed,Beauty
O015174,C02481,2024-05-28,175.64,returned,Electronics
O015175,C02481,2024-08-30,135.87,returned,Clothing
O015176,C02481,2024-02-12,295.35,delivered,Beauty
O015177,C02481,2024-01-13,170.48,completed,Electronics
O015178,C02481,2024-06-29,154.49,completed,Home
O015179,C02481,2024-03-04,255.43,completed,Sports
O015180,C02481,2024-01-28,99.3,completed,Electronics
O015181,C02481,2024-03-08,206.2,delivered,Electronics
O015182,C02481,2024-06-02,297.0,returned,Books
O015183,C02481,2024-02-12,86.17,delivered,Electronics
O015184,C02482,2024-06-29,71.59,completed,Sports
O015185,C02482,2024-06-21,33.6,returned,Home
O015186,C02482,2024-06-20,86.26,completed,Home
O015187,C02483,2024-10-28,51.25,completed,Books
O015188,C02483,2024-11-02,49.71,returned,Electronics
O015189,C02483,2024-09-08,55.03,completed,Books
O015190,C02483,2024-09-05,34.3,returned,Clothing
O015191,C02483,2024-06-30,22.84,completed,Clothing
O015192,C02483,2024-10-03,58.37,completed,Electronics
O015193,C02483,2024-07-06,34.04,delivered,Beauty
O015194,C02483,2024-09-14,30.22,completed,Sports
O015195,C02484,2024-12-20,141.04,completed,Beauty
O015196,C02484,2024-11-16,201.15,completed,Clothing
O015197,C02484,2024-10-24,89.38,delivered,Beauty
O015198,C02484,2024-09-20,90.74,completed,Sports
O015199,C02484,2024-10-28,298.19,completed,Electronics
O015200,C02484,2024-07-20,171.33,completed,Sports
O015201,C02484,2024-08-28,158.79,completed,Electronics
O015202,C02485,2024-11-11,290.8,completed,Beauty
O015203,C02485,2024-10-31,153.87,completed,Clothing
O015204,C02485,2024-10-26,254.45,completed,Electronics
O015205,C02485,2024-10-08,153.8,completed,Clothing
O015206,C02485,2024-07-09,179.53,completed,Electronics
O015207,C02485,2024-09-10,127.04,returned,Clothing
O015208,C02485,2024-09-18,91.34,completed,Books
O015209,C02486,2024-12-21,104.7,returned,Beauty
O015210,C02487,2024-11-21,167.13,completed,Sports
O015211,C02487,2024-09-23,198.37,completed,Clothing
O015212,C02487,2024-10-03,66.98,completed,Home
O015213,C02487,2024-09-01,94.25,delivered,Clothing
O015214,C02487,2024-09-01,177.52,completed,Books
O015215,C02487,2024-06-07,100.92,returned,Electronics
O015216,C02487,2024-05-15,88.8,completed,Clothing
O015217,C02488,2024-11-24,113.15,completed,Clothing
O015218,C02488,2024-10-18,271.51,delivered,Beauty
O015219,C02488,2024-10-21,160.05,delivered,Beauty
O015220,C02488,2024-11-04,163.21,completed,Books
O015221,C02488,2024-08-16,126.03,completed,Clothing
O015222,C02488,2024-09-20,115.42,completed,Sports
O015223,C02488,2024-06-04,90.2,completed,Electronics
O015224,C02488,2024-05-25,114.31,completed,Books
O015225,C02488,2024-06-30,153.97,completed,Books
O015226,C02488,2024-08-22,277.49,completed,Electronics
O015227,C02488,2024-07-20,102.85,delivered,Clothing
O015228,C02488,2023-12-22,275.26,completed,Home
O015229,C02489,2024-11-13,37.02,delivered,Books
O015230,C02490,2024-09-18,73.45,returned,Books
O015231,C02490,2024-09-15,109.24,completed,Beauty
O015232,C02491,2024-11-07,208.02,returned,Beauty
O015233,C02491,2024-11-17,155.64,completed,Beauty
O015234,C02491,2024-11-03,102.53,completed,Books
O015235,C02491,2024-10-20,89.5,completed,Home
O015236,C02491,2024-07-31,293.74,returned,Home
O015237,C02491,2024-09-16,219.05,completed,Home
O015238,C02491,2024-07-02,155.79,delivered,Books
O015239,C02491,2024-08-14,125.8,completed,Electronics
O015240,C02491,2024-08-15,120.68,completed,Clothing
O015241,C02491,2024-07-10,292.94,completed,Electronics
O015242,C02491,2024-05-17,298.09,completed,Clothing
O015243,C02491,2024-06-24,225.66,completed,Books
O015244,C02491,2024-02-08,281.54,delivered,Sports
O015245,C02491,2023-12-11,217.91,completed,Electronics
O015246,C02491,2024-06-16,95.12,completed,Sports
O015247,C02491,2024-04-18,177.22,completed,Sports
O015248,C02491,2023-07-17,207.25,returned,Electronics
O015249,C02492,2024-10-25,31.45,completed,Clothing
O015250,C02492,2024-10-27,41.72,returned,Books
O015251,C02492,2024-10-06,46.38,completed,Beauty
O015252,C02492,2024-07-14,53.15,completed,Electronics
O015253,C02492,2024-09-25,13.89,delivered,Electronics
O015254,C02492,2024-09-13,57.79,completed,Beauty
O015255,C02492,2024-09-01,12.4,completed,Clothing
O015256,C02492,2024-03-19,56.18,completed,Sports
O015257,C02492,2024-05-26,51.4,completed,Sports
O015258,C02492,2024-01-17,30.03,completed,Electronics
O015259,C02492,2024-07-27,20.01,delivered,Home
O015260,C02493,2024-04-12,70.63,completed,Beauty
O015261,C02493,2024-03-05,76.48,delivered,Clothing
O015262,C02494,2024-02-13,73.75,delivered,Electronics
O015263,C02494,2024-02-21,94.27,completed,Clothing
O015264,C02494,2024-01-13,84.82,delivered,Sports
O015265,C02494,2024-02-09,113.92,completed,Sports
O015266,C02494,2023-10-20,144.26,completed,Home
O015267,C02494,2023-09-26,111.51,completed,Home
O015268,C02494,2023-10-25,77.73,completed,Sports
O015269,C02494,2023-11-21,122.04,completed,Home
O015270,C02494,2023-09-06,80.68,completed,Clothing
O015271,C02495,2024-11-18,21.82,completed,Home
O015272,C02495,2024-10-23,45.17,completed,Electronics
O015273,C02495,2024-09-29,11.7,delivered,Home
O015274,C02495,2024-08-15,50.32,delivered,Books
O015275,C02495,2024-10-15,37.9,completed,Clothing
O015276,C02495,2024-08-27,42.15,completed,Books
O015277,C02495,2024-08-02,41.72,completed,Home
O015278,C02495,2024-06-06,49.45,returned,Home
O015279,C02495,2024-05-06,25.19,completed,Books
O015280,C02496,2024-09-17,180.81,completed,Home
O015281,C02496,2024-09-11,62.06,completed,Clothing
O015282,C02496,2024-09-07,144.4,completed,Clothing
O015283,C02496,2024-06-25,161.44,completed,Home
O015284,C02496,2024-08-17,106.92,completed,Beauty
O015285,C02496,2024-08-07,82.91,delivered,Electronics
O015286,C02496,2024-06-05,85.15,delivered,Clothing
O015287,C02497,2024-10-15,92.24,completed,Electronics
O015288,C02497,2024-09-11,69.85,returned,Sports
O015289,C02497,2024-09-05,98.39,completed,Books
O015290,C02497,2024-07-21,188.08,completed,Books
O015291,C02497,2024-07-19,166.74,completed,Beauty
O015292,C02497,2024-08-07,175.83,completed,Beauty
O015293,C02497,2024-05-14,116.21,returned,Clothing
O015294,C02498,2024-09-12,151.46,delivered,Electronics
O015295,C02498,2024-09-17,177.94,delivered,Books
O015296,C02498,2024-08-26,88.3,delivered,Beauty
O015297,C02498,2024-08-23,57.63,completed,Home
O015298,C02499,2024-03-14,156.18,completed,Books
O015299,C02499,2024-01-17,133.27,completed,Sports
O015300,C02499,2024-02-06,117.21,returned,Sports
O015301,C02499,2024-02-06,116.31,returned,Clothing
O015302,C02500,2024-12-10,38.9,delivered,Home
O015303,C02500,2024-11-10,71.09,completed,Home
O015304,C02500,2024-12-03,49.06,completed,Sports
O015305,C02501,2024-07-03,139.01,completed,Beauty
O015306,C02501,2024-06-18,109.88,delivered,Home
O015307,C02501,2024-04-27,150.04,returned,Beauty
O015308,C02502,2024-11-09,94.78,returned,Beauty
O015309,C02502,2024-11-04,73.99,returned,Clothing
O015310,C02503,2024-11-27,75.49,completed,Home
O015311,C02503,2024-11-26,108.46,completed,Home
O015312,C02504,2024-09-04,134.5,delivered,Sports
O015313,C02504,2024-08-24,77.72,returned,Electronics
O015314,C02505,2024-11-15,82.34,completed,Clothing
O015315,C02505,2024-10-10,68.78,completed,Home
O015316,C02506,2024-12-28,107.52,completed,Clothing
O015317,C02506,2024-12-16,279.66,returned,Sports
O015318,C02506,2024-10-07,145.32,completed,Clothing
O015319,C02506,2024-11-20,108.19,completed,Home
O015320,C02506,2024-09-04,133.91,delivered,Sports
O015321,C02506,2024-09-12,85.24,delivered,Books
O015322,C02506,2024-09-23,223.82,completed,Clothing
O015323,C02506,2024-10-11,116.28,completed,Electronics
O015324,C02506,2024-06-06,173.88,delivered,Beauty
O015325,C02506,2024-09-20,260.42,returned,Beauty
O015326,C02506,2024-02-12,196.71,returned,Sports
O015327,C02507,2024-11-20,163.19,completed,Beauty
O015328,C02507,2024-10-28,93.28,completed,Books
O015329,C02507,2024-11-05,211.63,returned,Beauty
O015330,C02507,2024-08-25,128.7,returned,Home
O015331,C02507,2024-08-03,224.89,completed,Home
O015332,C02507,2024-07-09,210.07,returned,Electronics
O015333,C02507,2024-08-21,99.97,completed,Home
O015334,C02507,2024-07-30,91.4,completed,Home
O015335,C02508,2024-08-02,179.46,completed,Books
O015336,C02508,2024-07-28,100.55,delivered,Clothing
O015337,C02508,2024-06-05,58.0,completed,Books
O015338,C02508,2024-06-12,169.04,completed,Home
O015339,C02509,2024-11-14,49.49,delivered,Clothing
O015340,C02509,2024-11-13,53.15,delivered,Books
O015341,C02510,2024-11-06,59.74,returned,Beauty
O015342,C02510,2024-11-10,31.69,completed,Home
O015343,C02511,2024-12-18,39.07,returned,Books
O015344,C02511,2024-11-02,111.57,delivered,Home
O015345,C02512,2024-11-05,50.12,completed,Sports
O015346,C02512,2024-10-18,169.77,completed,Home
O015347,C02512,2024-08-21,172.46,returned,Beauty
O015348,C02512,2024-10-10,119.39,completed,Sports
O015349,C02512,2024-08-03,92.29,delivered,Sports
O015350,C02512,2024-08-06,194.13,delivered,Clothing
O015351,C02512,2024-05-03,145.14,delivered,Books
O015352,C02512,2024-05-25,181.47,delivered,Sports
O015353,C02512,2024-04-14,52.18,completed,Beauty
O015354,C02512,2024-03-09,151.76,returned,Clothing
O015355,C02513,2024-11-07,145.06,returned,Clothing
O015356,C02513,2024-11-04,74.54,returned,Clothing
O015357,C02513,2024-09-03,51.35,completed,Electronics
O015358,C02513,2024-08-23,131.19,completed,Books
O015359,C02513,2024-08-12,41.96,returned,Clothing
O015360,C02513,2024-05-23,140.34,returned,Clothing
O015361,C02514,2024-11-28,147.71,returned,Home
O015362,C02514,2024-12-12,60.15,delivered,Home
O015363,C02515,2024-08-09,88.68,delivered,Clothing
O015364,C02515,2024-07-22,140.07,completed,Books
O015365,C02516,2024-11-01,14.17,completed,Sports
O015366,C02516,2024-10-26,39.28,completed,Sports
O015367,C02516,2024-11-05,47.06,completed,Clothing
O015368,C02516,2024-09-22,37.81,completed,Sports
O015369,C02516,2024-09-13,41.65,completed,Electronics
O015370,C02516,2024-07-23,34.97,completed,Home
O015371,C02516,2024-09-28,43.99,delivered,Beauty
O015372,C02516,2024-05-18,50.74,completed,Electronics
O015373,C02516,2024-06-19,44.91,completed,Sports
O015374,C02516,2024-04-02,51.5,completed,Sports
O015375,C02516,2024-07-22,56.75,completed,Beauty
O015376,C02516,2024-03-02,48.4,completed,Books
O015377,C02516,2024-06-29,29.9,delivered,Home
O015378,C02517,2024-10-30,92.55,completed,Books
O015379,C02517,2024-10-27,65.27,delivered,Books
O015380,C02518,2024-12-06,99.7,delivered,Electronics
O015381,C02518,2024-11-22,39.22,completed,Books
O015382,C02518,2024-11-08,99.04,delivered,Home
O015383,C02519,2024-04-07,95.57,completed,Beauty
O015384,C02519,2024-03-27,42.25,completed,Home
O015385,C02520,2023-11-14,42.39,completed,Books
O015386,C02520,2023-10-25,81.07,completed,Sports
O015387,C02521,2023-10-21,36.48,completed,Electronics
O015388,C02521,2023-09-30,43.72,completed,Electronics
O015389,C02521,2023-09-30,27.55,completed,Sports
O015390,C02522,2024-09-21,105.73,completed,Home
O015391,C02522,2024-10-02,185.83,completed,Beauty
O015392,C02522,2024-07-22,124.09,completed,Sports
O015393,C02522,2024-08-27,97.18,returned,Clothing
O015394,C02522,2024-08-03,159.81,completed,Clothing
O015395,C02522,2024-06-05,63.17,completed,Electronics
O015396,C02523,2024-11-29,283.26,delivered,Sports
O015397,C02523,2024-11-28,232.6,completed,Sports
O015398,C02523,2024-11-22,139.37,completed,Electronics
O015399,C02523,2024-11-09,243.14,completed,Electronics
O015400,C02523,2024-08-20,179.74,completed,Beauty
O015401,C02523,2024-08-26,234.06,completed,Home
O015402,C02524,2024-10-13,115.43,delivered,Home
O015403,C02524,2024-10-13,78.32,delivered,Electronics
O015404,C02524,2024-09-18,160.84,completed,Home
O015405,C02524,2024-08-21,170.55,delivered,Clothing
O015406,C02524,2024-08-19,178.38,completed,Books
O015407,C02524,2024-09-09,126.34,completed,Books
O015408,C02524,2024-04-27,56.48,completed,Beauty
O015409,C02524,2024-04-12,146.56,completed,Beauty
O015410,C02524,2024-06-05,159.84,completed,Books
O015411,C02525,2024-11-30,91.18,returned,Home
O015412,C02525,2024-10-18,119.27,completed,Beauty
O015413,C02525,2024-11-07,144.39,returned,Home
O015414,C02525,2024-09-20,110.85,delivered,Books
O015415,C02525,2024-10-15,188.28,completed,Beauty
O015416,C02525,2024-09-07,135.76,completed,Clothing
