session_id,customer_id,visit_date,page_views
S0036522,C02841,2022-12-06,6
S0036523,C02841,2022-05-28,12
S0036524,C02841,2022-03-01,11
S0036525,C02841,2024-01-03,16
S0036526,C02841,2024-09-06,20
S0036527,C02841,2023-11-08,1
S0036528,C02841,2022-09-03,15
S0036529,C02841,2023-01-16,8
S0036530,C02841,2022-03-23,16
S0036531,C02841,2022-01-01,5
S0036532,C02841,2024-07-12,10
S0036533,C02842,2023-05-30,9
S0036534,C02842,2022-09-02,18
S0036535,C02842,2022-07-03,14
S0036536,C02842,2023-06-02,5
S0036537,C02842,2023-08-21,4
S0036538,C02842,2024-04-17,6
S0036539,C02842,2022-08-21,20
S0036540,C02842,2022-10-19,17
S0036541,C02842,2024-01-19,19
S0036542,C02842,2023-10-09,4
S0036543,C02842,2023-05-29,13
S0036544,C02842,2022-01-10,8
S0036545,C02842,2022-03-10,7
S0036546,C02842,2022-10-29,4
S0036547,C02842,2022-08-20,7
S0036548,C02843,2023-04-12,2
S0036549,C02843,2023-03-10,6
S0036550,C02843,2022-10-22,10
S0036551,C02843,2024-05-30,16
S0036552,C02843,2024-08-14,17
S0036553,C02843,2024-11-02,4
S0036554,C02843,2024-01-13,4
S0036555,C02843,2022-07-09,4
S0036556,C02843,2024-06-29,18
S0036557,C02843,2022-02-12,14
S0036558,C02843,2023-07-05,11
S0036559,C02843,2023-12-12,20
S0036560,C02843,2024-04-21,17
S0036561,C02843,2022-06-05,5
S0036562,C02843,2023-09-30,17
S0036563,C02843,2023-04-18,9
S0036564,C02843,2024-06-13,4
S0036565,C02843,2022-03-01,9
S0036566,C02844,2023-06-21,9
S0036567,C02844,2022-07-20,20
S0036568,C02844,2024-02-27,16
S0036569,C02844,2023-05-16,8
S0036570,C02844,2022-09-16,14
S0036571,C02844,2022-06-23,17
S0036572,C02844,2024-03-01,19
S0036573,C02844,2024-06-13,11
S0036574,C02845,2024-01-01,4
S0036575,C02845,2022-02-08,9
S0036576,C02845,2022-03-24,8
S0036577,C02845,2022-02-03,14
S0036578,C02845,2024-12-10,6
S0036579,C02846,2022-06-16,6
S0036580,C02846,2024-05-18,17
S0036581,C02846,2022-10-11,18
S0036582,C02846,2023-09-06,10
S0036583,C02846,2022-08-19,15
S0036584,C02846,2022-06-12,18
S0036585,C02846,2023-11-28,9
S0036586,C02846,2024-03-24,9
S0036587,C02846,2023-03-30,20
S0036588,C02846,2023-06-11,8
S0036589,C02846,2023-12-13,6
S0036590,C02846,2022-11-14,1
S0036591,C02846,2024-08-21,7
S0036592,C02846,2022-08-17,3
S0036593,C02846,2024-02-12,10
S0036594,C02846,2022-04-20,4
S0036595,C02846,2024-05-20,12
S0036596,C02847,2024-10-29,9
S0036597,C02847,2023-04-22,16
S0036598,C02847,2024-08-16,1
S0036599,C02847,2024-05-30,6
S0036600,C02847,2022-10-13,8
S0036601,C02847,2022-03-16,7
S0036602,C02847,2022-08-12,7
S0036603,C02847,2023-05-04,7
S0036604,C02847,2022-04-10,18
S0036605,C02847,2022-07-14,3
S0036606,C02847,2022-05-28,5
S0036607,C02847,2024-11-01,18
S0036608,C02847,2024-09-20,8
S0036609,C02847,2023-09-10,15
S0036610,C02847,2022-05-12,2
S0036611,C02847,2024-04-25,10
S0036612,C02847,2024-01-20,19
S0036613,C02847,2023-02-16,9
S0036614,C02847,2022-01-06,2
S0036615,C02848,2023-03-27,14
S0036616,C02848,2022-04-27,19
S0036617,C02849,2023-11-23,8
S0036618,C02849,2024-03-21,8
S0036619,C02849,2023-05-15,10
S0036620,C02849,2022-11-05,5
S0036621,C02849,2024-12-20,7
S0036622,C02849,2022-04-25,3
S0036623,C02849,2023-06-03,20
S0036624,C02849,2023-12-29,1
S0036625,C02849,2024-09-10,16
S0036626,C02849,2024-04-22,2
S0036627,C02849,2023-01-13,10
S0036628,C02849,2024-10-26,20
S0036629,C02849,2024-04-03,19
S0036630,C02850,2023-08-06,18
S0036631,C02850,2023-07-07,9
S0036632,C02850,2023-12-26,10
S0036633,C02851,2022-12-31,15
S0036634,C02852,2023-08-20,1
S0036635,C02852,2024-07-06,20
S0036636,C02852,2024-12-21,3
S0036637,C02852,2022-02-15,4
S0036638,C02852,2022-11-29,9
S0036639,C02852,2022-09-29,3
S0036640,C02852,2022-04-24,8
S0036641,C02852,2024-08-18,3
S0036642,C02852,2022-01-31,15
S0036643,C02852,2024-01-07,12
S0036644,C02852,2024-04-13,7
S0036645,C02852,2023-02-19,8
S0036646,C02852,2024-09-29,3
S0036647,C02852,2022-04-08,4
S0036648,C02852,2024-02-03,18
S0036649,C02852,2022-10-10,3
S0036650,C02852,2022-09-02,19
S0036651,C02852,2024-09-23,9
S0036652,C02852,2024-12-06,6
S0036653,C02852,2022-02-23,5
S0036654,C02852,2022-02-10,17
S0036655,C02852,2023-05-23,1
S0036656,C02852,2024-09-02,16
S0036657,C02852,2023-08-05,7
S0036658,C02852,2022-06-29,18
S0036659,C02853,2024-09-17,12
S0036660,C02853,2024-07-23,11
S0036661,C02853,2023-03-15,2
S0036662,C02854,2023-02-24,20
S0036663,C02854,2022-07-10,15
S0036664,C02854,2024-01-03,8
S0036665,C02854,2024-08-17,16
S0036666,C02854,2024-03-07,7
S0036667,C02854,2022-05-22,9
S0036668,C02854,2022-11-27,18
S0036669,C02854,2024-07-28,12
S0036670,C02854,2024-12-17,13
S0036671,C02854,2024-01-23,18
S0036672,C02854,2023-03-29,1
S0036673,C02854,2022-11-20,6
S0036674,C02854,2024-05-04,3
S0036675,C02854,2022-11-15,4
S0036676,C02854,2023-04-22,7
S0036677,C02854,2023-08-29,3
S0036678,C02854,2022-03-03,5
S0036679,C02854,2023-05-29,19
S0036680,C02855,2023-10-14,12
S0036681,C02855,2024-03-08,11
S0036682,C02855,2022-05-27,13
S0036683,C02855,2022-03-24,16
S0036684,C02855,2023-04-22,6
S0036685,C02855,2024-04-07,3
S0036686,C02855,2022-12-21,4
S0036687,C02855,2023-01-19,16
S0036688,C02855,2024-03-20,14
S0036689,C02855,2024-06-20,15
S0036690,C02855,2023-06-30,5
S0036691,C02855,2023-02-03,19
S0036692,C02855,2022-03-14,10
S0036693,C02855,2023-08-16,4
S0036694,C02855,2022-09-25,7
S0036695,C02855,2022-02-14,15
S0036696,C02855,2023-12-04,7
S0036697,C02855,2022-06-07,18
S0036698,C02855,2023-10-29,7
S0036699,C02855,2024-12-22,12
S0036700,C02855,2023-11-22,14
S0036701,C02855,2022-03-05,19
S0036702,C02855,2024-02-23,9
S0036703,C02856,2023-12-02,10
S0036704,C02856,2024-03-06,6
S0036705,C02856,2024-09-12,7
S0036706,C02856,2022-06-30,17
S0036707,C02856,2024-08-15,6
S0036708,C02856,2022-07-17,6
S0036709,C02856,2023-02-18,7
S0036710,C02856,2024-10-14,1
S0036711,C02856,2024-07-22,10
S0036712,C02856,2023-06-07,14
S0036713,C02856,2024-05-05,6
S0036714,C02856,2024-02-13,19
S0036715,C02856,2023-12-27,4
S0036716,C02856,2023-12-22,9
S0036717,C02857,2024-01-21,18
S0036718,C02857,2022-06-18,8
S0036719,C02857,2024-07-15,7
S0036720,C02857,2023-06-12,9
S0036721,C02857,2023-12-06,14
S0036722,C02857,2023-03-23,18
S0036723,C02857,2024-01-12,13
S0036724,C02857,2022-11-30,4
S0036725,C02857,2024-01-25,1
S0036726,C02857,2023-11-25,16
S0036727,C02857,2023-05-17,7
S0036728,C02857,2024-12-29,1
S0036729,C02857,2024-09-14,4
S0036730,C02857,2024-01-30,12
S0036731,C02857,2023-05-13,14
S0036732,C02857,2024-07-20,16
S0036733,C02857,2023-07-31,9
S0036734,C02857,2023-04-14,3
S0036735,C02857,2024-02-03,19
S0036736,C02857,2023-11-21,18
S0036737,C02857,2023-12-04,15
S0036738,C02857,2023-07-08,17
S0036739,C02858,2022-09-10,1
S0036740,C02858,2023-01-28,14
S0036741,C02859,2022-12-16,4
S0036742,C02859,2022-03-06,7
S0036743,C02859,2024-04-21,11
S0036744,C02859,2022-02-23,15
S0036745,C02859,2022-03-21,12
S0036746,C02859,2024-11-02,8
S0036747,C02859,2023-12-16,15
S0036748,C02859,2024-04-23,10
S0036749,C02859,2023-02-13,3
S0036750,C02859,2022-07-19,2
S0036751,C02859,2023-06-16,5
S0036752,C02859,2022-08-12,10
S0036753,C02859,2023-11-01,15
S0036754,C02859,2023-01-05,17
S0036755,C02859,2023-09-24,10
S0036756,C02859,2023-03-05,20
S0036757,C02859,2024-07-28,4
S0036758,C02859,2022-10-18,14
S0036759,C02859,2024-08-10,18
S0036760,C02859,2024-11-24,3
S0036761,C02859,2024-02-14,12
S0036762,C02859,2022-12-24,10
S0036763,C02859,2024-06-27,7
S0036764,C02859,2024-02-06,17
S0036765,C02859,2023-02-04,8
S0036766,C02860,2024-08-08,9
S0036767,C02860,2023-09-08,17
S0036768,C02860,2024-08-06,16
S0036769,C02860,2022-08-21,2
S0036770,C02860,2022-11-06,5
S0036771,C02861,2022-06-19,17
S0036772,C02861,2023-02-25,10
S0036773,C02861,2023-01-08,4
S0036774,C02861,2023-04-25,7
S0036775,C02861,2023-05-08,16
S0036776,C02861,2023-10-10,4
S0036777,C02861,2024-06-16,19
S0036778,C02861,2023-05-06,6
S0036779,C02861,2023-03-25,1
S0036780,C02861,2024-09-14,5
S0036781,C02861,2022-03-10,6
S0036782,C02861,2022-07-23,17
S0036783,C02861,2022-05-27,1
S0036784,C02861,2024-06-28,4
S0036785,C02861,2024-11-16,19
S0036786,C02861,2024-11-04,9
S0036787,C02861,2022-11-26,10
S0036788,C02862,2024-08-02,7
S0036789,C02862,2022-07-07,18
S0036790,C02862,2022-11-06,4
S0036791,C02862,2022-10-15,4
S0036792,C02862,2023-09-28,6
S0036793,C02862,2024-08-31,17
S0036794,C02862,2022-06-10,16
S0036795,C02862,2023-03-23,5
S0036796,C02862,2024-06-20,8
S0036797,C02862,2023-10-08,18
S0036798,C02862,2024-05-09,4
S0036799,C02862,2022-06-20,20
S0036800,C02862,2024-02-27,13
S0036801,C02862,2024-06-26,20
S0036802,C02862,2024-11-04,1
S0036803,C02862,2022-12-19,20
S0036804,C02862,2023-09-06,8
S0036805,C02862,2022-11-20,17
S0036806,C02862,2023-04-13,20
S0036807,C02862,2023-10-27,2
S0036808,C02862,2024-04-19,8
S0036809,C02862,2024-01-19,2
S0036810,C02863,2024-03-04,10
S0036811,C02863,2023-11-23,15
S0036812,C02863,2023-08-14,18
S0036813,C02863,2024-12-21,7
S0036814,C02863,2022-12-24,12
S0036815,C02863,2022-03-25,11
S0036816,C02864,2022-03-22,17
S0036817,C02864,2023-04-26,17
S0036818,C02864,2024-01-28,6
S0036819,C02864,2023-12-03,12
S0036820,C02864,2023-10-03,8
S0036821,C02864,2023-09-05,10
S0036822,C02865,2022-02-28,5
S0036823,C02865,2024-12-18,9
S0036824,C02865,2022-04-30,20
S0036825,C02865,2024-05-11,9
S0036826,C02865,2022-12-30,8
S0036827,C02865,2022-09-17,16
S0036828,C02865,2024-06-25,18
S0036829,C02865,2023-03-03,5
S0036830,C02865,2022-02-01,7
S0036831,C02865,2023-08-09,6
S0036832,C02865,2024-06-22,3
S0036833,C02865,2023-10-23,14
S0036834,C02865,2024-11-27,11
S0036835,C02865,2022-11-04,7
S0036836,C02865,2022-02-25,4
S0036837,C02865,2024-05-11,13
S0036838,C02865,2024-12-29,1
S0036839,C02865,2022-01-16,8
S0036840,C02865,2024-02-24,11
S0036841,C02866,2024-05-14,18
S0036842,C02866,2022-10-04,12
S0036843,C02866,2024-06-11,8
S0036844,C02866,2022-09-08,10
S0036845,C02867,2024-06-20,8
S0036846,C02867,2023-07-19,3
S0036847,C02867,2024-05-19,3
S0036848,C02867,2023-03-15,17
S0036849,C02867,2022-12-02,16
S0036850,C02867,2024-07-01,3
S0036851,C02867,2024-11-16,15
S0036852,C02867,2023-05-21,4
S0036853,C02867,2022-02-26,17
S0036854,C02867,2024-12-24,8
S0036855,C02868,2024-04-23,17
S0036856,C02868,2022-09-25,18
S0036857,C02868,2024-06-11,20
S0036858,C02868,2024-04-12,16
S0036859,C02868,2022-11-16,1
S0036860,C02868,2024-03-26,16
S0036861,C02868,2022-01-09,19
S0036862,C02868,2024-07-22,9
S0036863,C02868,2023-12-03,6
S0036864,C02868,2022-08-01,2
S0036865,C02868,2022-05-28,1
S0036866,C02868,2024-03-11,15
S0036867,C02868,2022-11-21,19
S0036868,C02868,2022-07-17,9
S0036869,C02868,2022-12-19,18
S0036870,C02868,2024-05-07,8
S0036871,C02868,2024-04-20,10
S0036872,C02868,2023-01-04,8
S0036873,C02868,2024-12-11,15
S0036874,C02869,2024-07-04,13
S0036875,C02869,2023-06-23,15
S0036876,C02869,2022-10-21,11
S0036877,C02870,2022-12-27,6
S0036878,C02870,2024-07-09,5
S0036879,C02871,2022-01-05,17
S0036880,C02871,2023-07-27,2
S0036881,C02871,2023-10-15,4
S0036882,C02871,2022-01-19,18
S0036883,C02871,2022-02-04,18
S0036884,C02871,2024-08-26,6
S0036885,C02871,2023-01-17,11
S0036886,C02872,2023-03-01,11
S0036887,C02872,2023-11-09,12
S0036888,C02872,2023-09-01,9
S0036889,C02872,2024-02-29,10
S0036890,C02872,2024-03-27,13
S0036891,C02872,2023-07-05,11
S0036892,C02872,2024-09-26,2
S0036893,C02872,2022-02-27,1
S0036894,C02872,2024-01-23,5
S0036895,C02872,2022-03-21,12
S0036896,C02872,2024-10-13,16
S0036897,C02872,2022-11-30,17
S0036898,C02872,2023-09-08,16
S0036899,C02872,2024-10-05,16
S0036900,C02872,2023-02-25,14
S0036901,C02872,2024-06-26,18
S0036902,C02872,2022-12-12,18
S0036903,C02872,2023-07-30,2
S0036904,C02872,2024-04-17,1
S0036905,C02872,2023-09-20,4
S0036906,C02872,2023-10-08,10
S0036907,C02872,2022-06-22,2
S0036908,C02872,2023-05-15,11
S0036909,C02872,2024-06-12,6
S0036910,C02873,2023-12-08,12
S0036911,C02873,2022-01-29,7
S0036912,C02873,2023-12-17,5
S0036913,C02874,2022-07-16,17
S0036914,C02874,2023-03-07,19
S0036915,C02874,2023-06-15,9
S0036916,C02874,2022-11-18,16
S0036917,C02874,2022-03-27,17
S0036918,C02874,2022-02-23,5
S0036919,C02874,2022-07-29,9
S0036920,C02874,2024-08-04,3
S0036921,C02874,2024-12-22,11
S0036922,C02874,2022-01-30,20
S0036923,C02875,2023-04-18,18
S0036924,C02875,2023-09-09,3
S0036925,C02875,2024-05-16,15
S0036926,C02875,2022-07-16,13
S0036927,C02875,2023-12-30,4
S0036928,C02875,2022-01-09,17
S0036929,C02875,2022-01-03,8
S0036930,C02875,2024-03-16,17
S0036931,C02875,2022-12-28,3
S0036932,C02875,2023-11-12,12
S0036933,C02875,2023-03-10,7
S0036934,C02876,2024-02-28,15
S0036935,C02876,2022-12-22,15
S0036936,C02876,2024-11-14,19
S0036937,C02876,2022-06-14,13
S0036938,C02876,2023-11-25,1
S0036939,C02876,2022-01-21,1
S0036940,C02876,2023-05-18,19
S0036941,C02876,2023-05-26,2
S0036942,C02876,2023-02-28,5
S0036943,C02876,2023-05-05,5
S0036944,C02876,2023-09-14,7
S0036945,C02876,2023-10-29,19
S0036946,C02876,2023-05-31,5
S0036947,C02876,2023-12-24,15
S0036948,C02876,2022-12-30,6
S0036949,C02877,2023-09-02,2
S0036950,C02877,2023-12-08,16
S0036951,C02877,2023-09-04,17
S0036952,C02877,2024-04-17,14
S0036953,C02877,2023-05-16,7
S0036954,C02877,2023-04-15,7
S0036955,C02877,2024-05-24,9
S0036956,C02877,2023-11-17,17
S0036957,C02877,2022-02-20,7
S0036958,C02877,2024-11-15,19
S0036959,C02877,2023-09-17,1
S0036960,C02877,2024-10-29,12
S0036961,C02877,2023-04-21,1
S0036962,C02877,2022-10-25,14
S0036963,C02877,2023-09-10,6
S0036964,C02877,2023-11-21,13
S0036965,C02877,2022-05-08,20
S0036966,C02877,2022-08-06,10
S0036967,C02877,2023-10-20,18
S0036968,C02877,2024-08-26,8
S0036969,C02877,2023-06-01,20
S0036970,C02877,2023-12-31,4
S0036971,C02878,2023-08-03,15
S0036972,C02878,2024-03-23,3
S0036973,C02878,2024-12-30,2
S0036974,C02878,2023-08-10,4
S0036975,C02878,2024-11-20,16
S0036976,C02878,2024-12-29,10
S0036977,C02878,2022-02-19,19
S0036978,C02878,2022-03-15,6
S0036979,C02878,2022-11-10,17
S0036980,C02878,2023-10-17,4
S0036981,C02878,2023-07-06,4
S0036982,C02878,2022-04-03,9
S0036983,C02878,2022-01-11,10
S0036984,C02878,2024-12-16,13
S0036985,C02878,2022-09-28,1
S0036986,C02878,2022-10-16,4
S0036987,C02878,2022-01-05,14
S0036988,C02878,2023-02-04,16
S0036989,C02878,2022-07-30,16
S0036990,C02878,2024-04-09,20
S0036991,C02878,2022-10-26,14
S0036992,C02878,2024-10-11,6
S0036993,C02878,2022-05-31,7
S0036994,C02878,2024-02-10,8
S0036995,C02878,2024-05-23,5
S0036996,C02879,2022-06-12,19
S0036997,C02879,2024-01-02,16
S0036998,C02879,2024-12-20,1
S0036999,C02879,2022-09-02,18
S0037000,C02879,2023-01-31,9
S0037001,C02879,2024-08-14,13
S0037002,C02879,2024-03-19,15
S0037003,C02879,2023-06-27,2
S0037004,C02879,2024-08-03,15
S0037005,C02879,2024-10-22,3
S0037006,C02879,2022-07-07,4
S0037007,C02879,2022-03-04,15
S0037008,C02879,2022-12-05,14
S0037009,C02880,2022-11-23,6
S0037010,C02880,2023-12-10,9
S0037011,C02880,2023-07-12,12
S0037012,C02880,2022-03-27,7
S0037013,C02880,2024-02-03,6
S0037014,C02880,2022-10-12,6
S0037015,C02880,2024-01-25,17
S0037016,C02881,2023-05-15,11
S0037017,C02881,2022-12-27,2
S0037018,C02881,2022-03-13,8
S0037019,C02881,2024-08-02,9
S0037020,C02881,2024-12-11,4
S0037021,C02881,2024-03-24,18
S0037022,C02881,2023-11-18,9
S0037023,C02881,2023-03-26,2
S0037024,C02881,2024-12-23,12
S0037025,C02881,2024-08-14,13
S0037026,C02881,2024-03-02,9
S0037027,C02881,2023-03-29,20
S0037028,C02881,2022-08-19,16
S0037029,C02881,2022-11-18,20
S0037030,C02881,2024-10-11,13
S0037031,C02881,2023-02-10,15
S0037032,C02882,2023-10-09,8
S0037033,C02882,2024-07-01,20
S0037034,C02882,2023-03-05,5
S0037035,C02882,2024-08-23,4
S0037036,C02882,2024-03-01,16
S0037037,C02882,2022-09-20,14
S0037038,C02882,2022-12-02,20
S0037039,C02882,2024-10-10,15
S0037040,C02882,2024-08-26,12
S0037041,C02882,2022-01-28,9
S0037042,C02883,2024-05-31,14
S0037043,C02883,2023-08-22,11
S0037044,C02883,2022-05-09,16
S0037045,C02883,2023-10-31,12
S0037046,C02883,2022-01-20,19
S0037047,C02883,2023-03-27,11
S0037048,C02883,2024-03-10,2
S0037049,C02883,2022-02-18,7
S0037050,C02883,2023-03-03,2
S0037051,C02883,2024-11-17,20
S0037052,C02883,2024-08-11,6
S0037053,C02883,2022-03-07,19
S0037054,C02883,2023-02-15,16
S0037055,C02884,2024-10-28,16
S0037056,C02884,2024-04-20,11
S0037057,C02884,2022-04-12,8
S0037058,C02884,2024-11-02,18
S0037059,C02884,2023-03-16,3
S0037060,C02885,2023-12-04,5
S0037061,C02885,2023-02-20,6
S0037062,C02885,2023-03-22,17
S0037063,C02885,2023-06-22,19
S0037064,C02885,2023-01-23,11
S0037065,C02885,2022-10-13,11
S0037066,C02885,2023-06-18,1
S0037067,C02885,2023-07-12,1
S0037068,C02885,2022-11-09,8
S0037069,C02885,2024-03-20,16
S0037070,C02885,2022-10-27,4
S0037071,C02885,2024-02-18,13
S0037072,C02886,2023-05-13,12
S0037073,C02886,2022-09-07,1
S0037074,C02886,2023-08-10,4
S0037075,C02886,2022-10-10,11
S0037076,C02886,2022-05-03,12
S0037077,C02886,2023-09-04,7
S0037078,C02886,2023-12-21,13
S0037079,C02886,2024-09-16,16
S0037080,C02886,2022-11-19,20
S0037081,C02886,2024-10-25,11
S0037082,C02886,2023-08-13,15
S0037083,C02886,2023-01-10,7
S0037084,C02886,2023-06-05,8
S0037085,C02886,2022-02-08,6
S0037086,C02886,2022-08-24,10
S0037087,C02887,2023-04-29,5
S0037088,C02887,2022-04-17,19
S0037089,C02888,2024-07-13,14
S0037090,C02888,2024-05-08,3
S0037091,C02888,2022-05-01,20
S0037092,C02888,2022-02-13,13
S0037093,C02888,2024-03-13,16
S0037094,C02888,2022-05-22,3
S0037095,C02888,2023-05-24,13
S0037096,C02888,2023-06-20,3
S0037097,C02888,2024-01-20,11
S0037098,C02888,2024-03-15,5
S0037099,C02888,2023-06-17,3
S0037100,C02889,2024-03-01,15
S0037101,C02889,2022-12-18,3
S0037102,C02889,2024-08-07,14
S0037103,C02889,2022-09-19,15
S0037104,C02889,2023-07-27,16
S0037105,C02889,2024-10-30,6
S0037106,C02889,2022-08-10,20
S0037107,C02889,2023-09-20,16
S0037108,C02889,2023-12-30,5
S0037109,C02889,2022-02-14,6
S0037110,C02889,2022-06-18,1
S0037111,C02889,2022-02-13,4
S0037112,C02889,2024-11-19,3
S0037113,C02889,2022-07-29,19
S0037114,C02889,2024-04-06,16
S0037115,C02889,2024-12-22,5
S0037116,C02889,2024-07-16,5
S0037117,C02889,2023-05-05,17
S0037118,C02889,2022-12-27,20
S0037119,C02889,2022-06-28,4
S0037120,C02889,2023-05-08,9
S0037121,C02889,2024-04-11,19
S0037122,C02889,2023-02-21,12
S0037123,C02890,2024-06-02,17
S0037124,C02890,2024-01-28,6
S0037125,C02890,2022-03-09,1
S0037126,C02890,2023-10-12,14
S0037127,C02891,2023-08-13,12
S0037128,C02891,2023-04-02,13
S0037129,C02891,2022-12-13,18
S0037130,C02891,2022-09-11,6
S0037131,C02891,2022-10-14,14
S0037132,C02891,2023-05-16,3
S0037133,C02891,2022-08-09,12
S0037134,C02891,2023-06-16,20
S0037135,C02891,2024-08-24,8
S0037136,C02891,2022-04-28,8
S0037137,C02891,2024-01-30,12
S0037138,C02891,2022-11-04,19
S0037139,C02891,2024-04-16,9
S0037140,C02891,2022-08-03,15
S0037141,C02891,2022-08-16,7
S0037142,C02891,2023-09-29,3
S0037143,C02891,2024-10-08,13
S0037144,C02891,2022-04-09,17
S0037145,C02891,2023-01-31,5
S0037146,C02891,2023-12-02,8
S0037147,C02891,2022-06-20,7
S0037148,C02891,2023-04-11,18
S0037149,C02891,2022-07-13,6
S0037150,C02891,2023-05-01,9
S0037151,C02891,2023-02-14,3
S0037152,C02892,2023-12-30,5
S0037153,C02892,2022-06-29,8
S0037154,C02892,2023-09-14,2
S0037155,C02892,2022-09-13,6
S0037156,C02892,2024-03-30,5
S0037157,C02892,2024-02-06,3
S0037158,C02892,2023-06-11,2
S0037159,C02892,2023-03-13,8
S0037160,C02892,2022-04-11,4
S0037161,C02892,2022-08-13,19
S0037162,C02892,2022-07-08,16
S0037163,C02892,2022-06-12,18
S0037164,C02892,2022-12-10,15
S0037165,C02892,2022-01-31,6
S0037166,C02892,2022-07-19,5
S0037167,C02892,2023-11-10,18
S0037168,C02892,2023-06-21,2
S0037169,C02892,2022-01-01,3
S0037170,C02892,2022-04-06,19
S0037171,C02892,2022-12-08,11
S0037172,C02892,2024-11-14,19
S0037173,C02892,2023-04-11,19
S0037174,C02892,2024-01-31,2
S0037175,C02892,2023-10-11,2
S0037176,C02892,2022-03-03,8
S0037177,C02893,2023-01-11,15
S0037178,C02893,2024-11-04,16
S0037179,C02893,2023-08-27,5
S0037180,C02893,2024-05-29,2
S0037181,C02893,2024-10-14,16
S0037182,C02893,2024-01-20,10
S0037183,C02893,2024-12-25,9
S0037184,C02893,2024-08-26,5
S0037185,C02893,2024-11-18,3
S0037186,C02893,2023-06-05,12
S0037187,C02893,2023-02-13,17
S0037188,C02893,2023-10-20,18
S0037189,C02893,2023-02-06,2
S0037190,C02893,2022-05-29,17
S0037191,C02893,2022-11-26,4
S0037192,C02893,2024-11-16,19
S0037193,C02893,2024-07-06,6
S0037194,C02893,2022-11-13,18
S0037195,C02894,2023-04-30,13
S0037196,C02894,2022-12-03,3
S0037197,C02894,2022-10-06,6
S0037198,C02894,2022-12-09,18
S0037199,C02894,2023-01-06,10
S0037200,C02894,2022-04-15,16
S0037201,C02894,2022-05-09,1
S0037202,C02894,2022-05-21,13
S0037203,C02894,2024-05-26,8
S0037204,C02894,2023-01-06,19
S0037205,C02894,2024-01-02,10
S0037206,C02894,2022-09-27,8
S0037207,C02894,2022-12-31,1
S0037208,C02894,2023-03-21,6
S0037209,C02894,2023-07-31,19
S0037210,C02895,2022-11-15,13
S0037211,C02895,2023-01-24,17
S0037212,C02895,2023-11-24,12
S0037213,C02895,2023-02-09,17
S0037214,C02895,2022-08-03,19
S0037215,C02895,2022-06-23,3
S0037216,C02895,2024-08-06,14
S0037217,C02895,2024-09-30,12
S0037218,C02895,2022-11-12,12
S0037219,C02895,2023-09-06,13
S0037220,C02895,2024-07-08,11
